Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2001-10-01,68.92531328365304,69.20393219556813,68.21549554451852,69.17076110839844,20457400,1,0,40,10,2001
2001-10-02,68.99168137313491,70.03982543945312,68.75949884229216,70.03982543945312,19833100,2,1,40,10,2001
2001-10-03,69.38968305122367,71.56557290804923,69.22383772602419,71.21398162841797,32045800,3,2,40,10,2001
2001-10-04,71.83754698943139,72.28864638423146,70.81593938764311,71.27367401123047,32674100,4,3,40,10,2001
2001-10-05,71.147649555303,71.39310247603325,69.99999759662134,71.13438415527344,29796100,5,4,40,10,2001
2001-10-08,70.49754047275968,71.18082757897662,70.23219195674368,70.6700210571289,12970300,8,0,41,10,2001
2001-10-09,70.72308425428974,70.81595723593284,70.0530676914092,70.29188537597656,15976300,9,1,41,10,2001
2001-10-10,70.18575632768828,72.0100552344352,70.0000052785036,71.85747528076172,19987400,10,2,41,10,2001
2001-10-11,72.27540940449212,73.1709784413275,72.27540940449212,72.97196197509766,23006300,11,3,41,10,2001
2001-10-12,72.4080687207122,72.89896945753263,71.18081434806236,72.64025115966797,31360500,12,4,41,10,2001
2001-10-15,72.06309910166328,72.6070714920298,71.68497201398407,72.507568359375,16873000,15,0,42,10,2001
2001-10-16,72.83930060017136,73.37663806844085,72.2754221997603,72.96533966064453,15877100,16,1,42,10,2001
2001-10-17,73.68179646146906,73.7348682058511,71.41303253173828,71.41303253173828,28542300,17,2,42,10,2001
2001-10-18,71.52578295683169,71.7513352665825,70.81596505521333,71.26042938232422,16510000,18,3,42,10,2001
2001-10-19,70.98179918537822,71.58547859847921,70.32505311472363,71.21398162841797,21912500,19,4,42,10,2001
2001-10-22,71.18083988768619,72.68671372738919,71.121132918419,72.62037658691406,17540600,22,0,43,10,2001
2001-10-23,72.94541828430016,73.15770013028188,71.89727445549106,72.24887084960938,22062500,23,1,43,10,2001
2001-10-24,72.29531339587054,72.60709842918916,71.79114207151889,72.0564956665039,16065200,24,2,43,10,2001
2001-10-25,71.28035281585227,73.37000592438866,70.80935247450725,73.35010528564453,27467900,25,3,43,10,2001
2001-10-26,72.93878928702873,74.15941380164591,72.75304328856932,73.18424224853516,18623300,26,4,43,10,2001
2001-10-29,73.07808700467713,73.33680530878974,71.28031921386719,71.28031921386719,18727500,29,0,44,10,2001
2001-10-30,71.2139962743521,71.4461787651427,70.02654289436737,70.42457580566406,26178600,30,1,44,10,2001
2001-10-31,70.91547909186498,71.55232468617163,70.18576049804688,70.18576049804688,28124200,31,2,44,10,2001
2001-11-01,70.71642206949474,72.31517290062284,70.11937808564616,71.98348236083984,29806800,1,3,44,11,2001
2001-11-02,71.93708132060343,72.56065640092649,71.55895412145065,72.47441864013672,17575900,2,4,44,11,2001
2001-11-05,73.05157316228156,73.69504897080921,72.93879445990525,73.42306518554688,15929500,5,0,45,11,2001
2001-11-06,73.20413773739351,74.61714338287427,72.87244703168606,74.56407165527344,23245800,6,1,45,11,2001
2001-11-07,74.14612097287589,75.04168972005094,74.05988323137491,74.46454620361328,19716000,7,2,45,11,2001
2001-11-08,74.87584734833636,75.6785380946458,74.23236669305423,74.69673156738281,22563500,8,3,45,11,2001
2001-11-09,74.46455426454182,74.93555440132123,73.92721700702688,74.7763442993164,15895800,9,4,45,11,2001
2001-11-12,73.63533672986563,74.72991707187361,72.97195531788486,74.31861877441406,26068800,12,0,46,11,2001
2001-11-13,75.25397987417772,75.9903335571289,75.08149931083115,75.9903335571289,15296200,13,1,46,11,2001
2001-11-14,76.40160657336338,76.55418646627278,75.43307069229373,76.06328582763672,17571300,14,2,46,11,2001
2001-11-15,75.87092317152342,76.40826041958975,75.5790337719823,76.2026138305664,19470200,15,3,46,11,2001
2001-11-16,76.34192369133997,76.35518909084266,75.22744286879494,75.86428833007812,18134900,16,4,46,11,2001
2001-11-19,76.23578657122937,76.85273145381046,75.92399651448864,76.7996597290039,13625400,19,0,47,11,2001
2001-11-20,76.53430850414462,76.81956268833223,76.05003788961287,76.15618133544922,16209700,20,1,47,11,2001
2001-11-21,75.95717818375856,76.06995181877595,75.300431946729,75.65202331542969,11470200,21,2,47,11,2001
2001-11-23,75.65202215880049,76.78640384585324,75.62548629310817,76.7399673461914,6717100,23,4,47,11,2001
2001-11-26,76.78638340310218,77.1777759301665,76.33528392882612,76.90579223632812,13726000,26,0,48,11,2001
2001-11-27,76.70014837673132,77.54927563812127,75.685170727741,76.57410430908203,19261400,27,1,48,11,2001
2001-11-28,76.11640309560997,76.4016573850414,75.12796593226842,75.18766784667969,20195500,28,2,48,11,2001
2001-11-29,75.39992304302612,76.23577985975201,74.96208894371443,76.2026138305664,16354700,29,3,48,11,2001
2001-11-30,75.8908433977163,76.22916937443765,75.63875519258312,75.65866088867188,13680300,30,4,48,11,2001
2001-12-03,75.3933036765788,75.67855790582539,74.96873994856509,75.20755767822266,15220400,3,0,49,12,2001
2001-12-04,75.57241255194548,76.48788217978853,75.19428533298384,76.48124694824219,17239900,4,1,49,12,2001
2001-12-05,76.69349050452168,78.27897095195802,76.66031942455508,77.88094329833984,25204000,5,2,49,12,2001
2001-12-06,77.84117889404297,78.23921182312868,77.5691951244466,77.84117889404297,17972900,6,3,49,12,2001
2001-12-07,77.54928276520957,77.67532178324464,76.75322208859706,77.32373046875,18857800,7,4,49,12,2001
2001-12-10,76.85271949931283,77.21094599423733,75.8576475893661,75.87754821777344,13862700,10,0,50,12,2001
2001-12-11,76.2225115555413,76.76648401319355,75.55913026273623,75.7249755859375,20833300,11,1,50,12,2001
2001-12-12,75.99031876185376,76.14289360414041,75.03504821078387,75.81120300292969,16171500,12,2,50,12,2001
2001-12-13,75.26063912585795,75.42648452283973,74.32527371870455,74.33853912353516,19026700,13,3,50,12,2001
2001-12-14,74.51761500667452,75.28713460398674,74.29869798542302,75.0483169555664,16721900,14,4,50,12,2001
2001-12-17,74.95549053061559,75.86432520483301,74.89578861203795,75.82452392578125,13925900,17,0,51,12,2001
2001-12-18,76.0434090765895,76.3883702434724,75.85102786067375,76.27559661865234,13663700,18,1,51,12,2001
2001-12-19,75.68517591258008,76.8991649996997,75.62547402036013,76.81292724609375,20143400,19,2,51,12,2001
2001-12-20,76.62053657966895,76.81955298487433,75.99032639851428,76.0566635131836,14867900,20,3,51,12,2001
2001-12-21,76.57122148814051,76.5978486201502,76.01871992580293,76.5179672241211,14037700,21,4,51,12,2001
2001-12-24,76.43806337465537,76.5778519584016,76.29161674065332,76.37149810791016,5728800,24,0,52,12,2001
2001-12-26,76.31825821096888,77.35669078751242,76.31825821096888,76.79087829589844,10304800,26,2,52,12,2001
2001-12-27,76.75094336043726,77.27015967046763,76.71765818010999,77.25684356689453,9407300,27,3,52,12,2001
2001-12-28,77.40996950057662,77.71617394480212,77.16367230303125,77.21692657470703,10593800,28,4,52,12,2001
2001-12-31,77.31678789262928,77.47654565142379,76.03871566505806,76.08531188964844,14619500,31,0,1,12,2001
2002-01-02,76.62450587385636,77.0505299962728,75.75914151848087,76.90408325195312,18651900,2,2,1,1,2002
2002-01-03,76.98394160334405,77.84930062071885,76.910718253133,77.77607727050781,15743000,3,3,1,1,2002
2002-01-04,77.99575947332954,78.53495014331136,77.58305152086317,78.2953109741211,20140700,4,4,1,1,2002
2002-01-07,78.34852559472009,78.54156845573799,77.58967025339741,77.7427749633789,13106500,7,0,2,1,2002
2002-01-08,77.74278881469749,77.92251560498813,77.19694531265878,77.56305694580078,12683700,8,1,2,1,2002
2002-01-09,77.66956572110634,78.40179406834156,76.77757458353877,76.93067932128906,16610300,9,2,2,1,2002
2002-01-10,77.01055631853936,77.44989127034853,76.75094814733261,77.2701644897461,12823400,10,3,2,1,2002
2002-01-11,77.35670425089107,77.40330046234301,76.35155159973506,76.51131439208984,13708400,11,4,2,1,2002
2002-01-14,76.31827114771737,76.44474367616732,75.85896200933988,76.03203582763672,12301100,14,0,3,1,2002
2002-01-15,76.25170334995944,76.81085786646301,75.81902135774732,76.6511001586914,20219900,15,1,3,1,2002
2002-01-16,76.08531202513164,76.15187733486393,75.01359377903692,75.10012817382812,17067000,16,2,3,1,2002
2002-01-17,75.72585166357739,76.04536717500685,75.48621249070155,75.66593933105469,17283400,17,3,3,1,2002
2002-01-18,75.2199203454811,75.78573288988082,75.00025033268643,75.31977081298828,17028000,18,4,3,1,2002
2002-01-22,75.71916547040814,75.83898501231873,74.56756625767832,74.80055236816406,11689300,22,1,4,1,2002
2002-01-23,74.97365247840771,75.58606654823723,74.56759747630012,75.37305450439453,12438900,23,2,4,1,2002
2002-01-24,75.64595622828203,76.05201113604087,75.43294423393365,75.60601806640625,12142800,24,3,4,1,2002
2002-01-25,75.29981658620105,76.00541789283062,75.24656231588006,75.58605194091797,12810700,25,4,4,1,2002
2002-01-28,75.81900841313796,76.01205127143143,75.16665650998746,75.7923812866211,10589200,28,0,5,1,2002
2002-01-29,75.78572591795137,75.97211073156186,73.2562097525721,73.40930938720703,27720800,29,1,5,1,2002
2002-01-30,73.48256669224666,75.47955646754882,72.15789822997303,74.4677505493164,34711800,30,2,5,1,2002
2002-01-31,74.65413511550858,75.41964887500856,74.30133440269225,75.33976745605469,19909200,31,3,5,1,2002
2002-02-01,75.27984206349365,75.41963579206501,74.66743319357045,74.98695373535156,15838500,1,4,5,2,2002
2002-02-04,74.70737412586902,74.70737412586902,72.85017341328488,73.12309265136719,24243400,4,0,6,2,2002
2002-02-05,72.82353777861314,73.54910805634437,72.24440910402873,72.6704330444336,33614000,5,1,6,2,2002
2002-02-06,72.9899574334179,73.04986467263714,71.93155049975526,72.35757446289062,29486000,6,2,6,2,2002
2002-02-07,72.37087432318681,73.12972965459242,71.89159620259271,71.9049072265625,23445400,7,3,6,2,2002
2002-02-08,72.3109846041442,73.72219228015298,72.09131962910017,73.28285217285156,19277800,8,4,6,2,2002
2002-02-11,73.25621685229395,74.3146186087036,73.10311212421539,74.18148803710938,18792400,11,0,7,2,2002
2002-02-12,73.86200532596006,74.36125284264665,73.24293820212434,73.94853973388672,13942500,12,1,7,2,2002
2002-02-13,74.2081468808991,74.9137483533862,74.12160740163397,74.73401641845703,16781100,13,2,7,2,2002
2002-02-14,74.89376687551712,75.19997133326596,74.28135288141232,74.5942153930664,20453800,14,3,7,2,2002
2002-02-15,74.65411315894606,74.71402039658642,73.69555672785145,73.81537628173828,18366800,15,4,7,2,2002
2002-02-19,73.32278557140262,73.41597799160344,72.2976638705877,72.39751434326172,15988100,19,1,8,2,2002
2002-02-20,72.59055269244492,73.61566925048828,71.7717849620947,73.61566925048828,29242800,20,2,8,2,2002
2002-02-21,73.17633751057248,73.64229960280153,72.06468146296463,72.09130859375,26288600,21,3,8,2,2002
2002-02-22,72.12460835704961,73.18301551017927,71.80509285774778,72.98331451416016,26572900,22,4,8,2,2002
2002-02-25,73.0498577247824,74.42777996043769,73.0232305947932,74.18814086914062,17458700,25,0,9,2,2002
2002-02-26,74.28797661716098,74.58086991040113,73.60234466126222,74.03502655029297,22346500,26,1,9,2,2002
2002-02-27,74.52762005475316,75.1267176996075,73.65560325305715,74.3212661743164,28597900,27,2,9,2,2002
2002-02-28,74.44110785034346,75.05351670123518,73.90857532345969,73.98845672607422,23755400,28,3,9,2,2002
2002-03-01,74.36787211285879,75.7857324924877,74.22808349052403,75.71250915527344,26273600,1,4,9,3,2002
2002-03-04,75.81902332084111,77.21025667431036,75.65260755634347,77.05049896240234,27184600,4,0,10,3,2002
2002-03-05,76.77093436631102,77.4831937527598,76.53129521959865,76.80421447753906,22718900,5,1,10,3,2002
2002-03-06,76.61786368044594,77.98247581290737,76.59789458910608,77.7162094116211,20143200,6,2,10,3,2002
2002-03-07,78.12222195499929,78.21541438286908,76.93068439454238,77.54975128173828,19330800,7,3,10,3,2002
2002-03-08,78.13552369965386,78.4816713151379,77.53643104269564,77.87591552734375,19930100,8,4,10,3,2002
2002-03-11,77.80936206225665,78.4816832386786,77.5031576350265,78.04234313964844,15621800,11,0,11,3,2002
2002-03-12,77.28349105659726,78.04900469835795,77.17698759298037,77.9957504272461,17153600,12,1,11,3,2002
2002-03-13,77.63628431738805,77.71616571644412,76.97727928064596,77.24354553222656,17175300,13,2,11,3,2002
2002-03-14,77.24355535959023,77.50316359129341,76.9706310203804,77.13704681396484,11168100,14,3,11,3,2002
2002-03-15,77.41808441632419,78.0723000855805,77.37135472566304,77.87203216552734,21220100,15,4,11,3,2002
2002-03-18,78.17243888361975,78.47952044455936,77.50486894423246,77.88538360595703,17548900,18,0,12,3,2002
2002-03-19,78.30598122216895,78.59970862703558,77.98554530676633,78.40611267089844,17912000,19,1,12,3,2002
2002-03-20,77.7718797089946,77.82528651398417,76.89736492319177,76.93074035644531,17114500,20,2,12,3,2002
2002-03-21,76.97080371132093,77.37134459212156,76.18307110537978,76.96412658691406,25846800,21,3,12,3,2002
2002-03-22,77.10433041087646,77.39806282320356,76.57027240540076,76.79724884033203,15235400,22,4,12,3,2002
2002-03-25,76.83061377411228,77.01086049089818,75.6356681906459,75.84261322021484,17499600,25,0,13,3,2002
2002-03-26,75.78249542936722,76.78384978547655,75.74912000672121,76.28317260742188,19947600,26,1,13,3,2002
2002-03-27,76.12302438154177,76.77724537805548,75.94278267968173,76.48351287841797,19020300,27,2,13,3,2002
2002-03-28,76.75053625291726,77.28458928426753,76.43677748675665,76.45012664794922,17532900,28,3,13,3,2002
2002-04-01,76.25654146917525,76.83732424762346,75.76921301233628,76.48351287841797,17711000,1,0,14,4,2002
2002-04-02,76.08961539306188,76.73715388334668,75.94942123954817,76.06291198730469,15669500,2,1,14,4,2002
2002-04-03,76.10963430007467,76.2431462227712,74.87463118909491,75.52884674072266,25658500,3,2,14,4,2002
2002-04-04,75.16838108247194,75.70243912045223,74.92138344175886,75.2151107788086,23549000,4,3,14,4,2002
2002-04-05,75.56223188072005,75.85595914721387,74.88798491568993,75.22844696044922,19404900,5,4,14,4,2002
2002-04-08,74.31389140833791,75.45543548505574,74.25381255368927,75.38867950439453,16470100,8,0,15,4,2002
2002-04-09,75.55557100204497,75.55557100204497,74.72110852194338,74.86129760742188,15122700,9,1,15,4,2002
2002-04-10,74.83460147653945,75.7959039769383,74.82792434996576,75.70912170410156,17199300,10,2,15,4,2002
2002-04-11,75.36197395146185,75.46878759200767,73.7664821211801,73.8265609741211,25453700,11,3,15,4,2002
2002-04-12,74.1136091400257,74.53418144279013,73.45939348063204,74.3806381225586,14950600,12,4,15,4,2002
2002-04-15,74.51421393484556,74.67442941347647,73.56626004448017,73.81326293945312,17394900,15,0,16,4,2002
2002-04-16,74.56757645215805,75.64904182332039,74.5475501645143,75.56893157958984,15040900,16,1,16,4,2002
2002-04-17,75.69573133530723,75.88265004494615,75.16835063702439,75.40867614746094,12920100,17,2,16,4,2002
2002-04-18,75.3686286935993,75.74246613817454,74.20038158614851,75.08157348632812,25204800,18,3,16,4,2002
2002-04-19,75.56892310281695,75.5956265143984,75.14167870382367,75.35530090332031,10499200,19,4,16,4,2002
2002-04-22,75.02152566197705,75.05490620408693,73.99346710149165,74.10028076171875,13922900,22,0,17,4,2002
2002-04-23,74.16032260602316,74.42067949957159,73.54615964576512,73.7798080444336,16967000,23,1,17,4,2002
2002-04-24,73.80651959791176,74.64098189471576,73.03214123491755,73.038818359375,18902700,24,2,17,4,2002
2002-04-25,72.90531831521152,73.25912959655238,72.57821044476589,73.07888793945312,25451500,25,3,17,4,2002
2002-04-26,73.29248366971662,73.43934983003396,71.62355929002497,71.69031524658203,19769800,26,4,17,4,2002
2002-04-29,72.05080148577282,72.27110072001754,71.18295879561943,71.33650207519531,17724400,29,0,18,4,2002
2002-04-30,71.44335070459012,72.52481611289572,71.18967589713084,72.00411224365234,19473500,30,1,18,4,2002
2002-05-01,72.07746506915026,72.93195304044089,71.29641013537524,72.88522338867188,24575600,1,2,18,5,2002
2002-05-02,72.83189080390824,73.37262600305817,71.95069854928659,72.60491943359375,15666800,2,3,18,5,2002
2002-05-03,72.4980805269578,72.60489414153606,71.56348177201198,71.8171615600586,18185500,3,4,18,5,2002
2002-05-06,71.8572097761075,72.09085817743455,70.30177098660381,70.40858459472656,23630400,6,0,19,5,2002
2002-05-07,70.82916813158161,70.97603433020964,70.0280862576251,70.1615982055664,21910000,7,1,19,5,2002
2002-05-08,71.46336077018171,73.00544562961146,71.28979116782054,72.77179718017578,27917400,8,2,19,5,2002
2002-05-09,72.53147805241863,72.83188250080062,71.81717839028055,71.9306640625,18085600,9,3,19,5,2002
2002-05-10,72.07753297281678,72.1309397946241,70.49539025557027,70.57550048828125,18958900,10,4,19,5,2002
2002-05-13,70.90925872528217,72.06415152539438,70.62220353283959,72.01074981689453,14677700,13,0,20,5,2002
2002-05-14,73.17904114589113,73.67971875476056,72.76514582235625,73.57958221435547,34201200,14,1,20,5,2002
2002-05-15,73.09889985646676,74.04017580618168,72.95871079668761,73.29249572753906,29535300,15,2,20,5,2002
2002-05-16,73.23243596906833,73.7531449113567,72.98543829831101,73.67303466796875,28092000,16,3,20,5,2002
2002-05-17,73.87329293923858,74.26715676410484,73.49945030476634,74.03350830078125,27823700,17,4,20,5,2002
2002-05-20,73.85992387167424,73.89330439966191,73.09221756633896,73.23240661621094,13833800,20,0,21,5,2002
2002-05-21,73.50613363437193,73.75313636967832,72.31118271462749,72.56485748291016,16877200,21,1,21,5,2002
2002-05-22,72.24440083384142,72.84521464139316,72.09753467053397,72.72505187988281,15844200,22,2,21,5,2002
2002-05-23,72.93869436872693,73.67302029716637,72.41799062116357,73.49945068359375,13879800,23,3,21,5,2002
2002-05-24,73.41931675650478,73.56617781007529,72.5047444475538,72.55815124511719,11877000,24,4,21,5,2002
2002-05-28,72.79850881087279,72.85191053880865,71.73039276167883,72.16431427001953,24236900,28,1,22,5,2002
2002-05-29,71.84387883006562,72.11090273174176,71.51676589214978,71.63025665283203,14773300,29,2,22,5,2002
2002-05-30,71.12956540986448,71.77043181734115,70.69564401401941,71.42996978759766,18217900,30,3,22,5,2002
2002-05-31,71.69702897030736,72.47140762935194,71.32986338208215,71.57686614990234,19826300,31,4,22,5,2002
2002-06-03,71.49006426442328,71.83052636864326,69.51405780249466,69.67427825927734,26056300,3,0,23,6,2002
2002-06-04,69.52740104953334,70.22834633768763,69.12686015728035,69.84783172607422,25856200,4,1,23,6,2002
2002-06-05,70.0614689245879,70.54212013580074,69.66092794629549,70.50206756591797,19695900,5,2,23,6,2002
2002-06-06,70.45535002985584,70.49540260665128,68.85985787419821,69.06680297851562,22998500,6,3,23,6,2002
2002-06-07,67.94526402712538,69.37386321450448,67.90521146268709,68.9866714477539,24011600,7,4,23,6,2002
2002-06-10,68.91991530511173,69.73435140103207,68.77304911166325,69.25370025634766,18759900,10,0,24,6,2002
2002-06-11,69.51406301003281,69.78776915767492,67.91189906741893,68.06543731689453,19990700,11,1,24,6,2002
2002-06-12,67.89851397667299,68.6328396323777,67.27767394828165,68.47930145263672,31266000,12,2,24,6,2002
2002-06-13,68.17890415564818,68.75969173490549,67.65152338456126,67.79171752929688,21043900,13,3,24,6,2002
2002-06-14,66.96395060566681,67.79841317464643,65.75565043559403,67.69160461425781,39267500,14,4,24,6,2002
2002-06-17,68.03872830323043,69.65424636513474,67.99199861030442,69.50738525390625,17647200,17,0,25,6,2002
2002-06-18,69.25372323745113,70.11488930858702,69.1802901163589,70.07483673095703,21628500,18,1,25,6,2002
2002-06-19,69.09352163024955,69.71436217326213,68.2523816799713,68.43930053710938,21540700,19,2,25,6,2002
2002-06-20,68.26569341277633,68.7930741987004,67.39785058162964,67.56474304199219,25691000,20,3,25,6,2002
2002-06-21,67.30549096332696,67.61364726716836,66.10635799845599,66.50830078125,31190700,21,4,25,6,2002
2002-06-24,66.05947624426273,67.4528829037913,65.14840305233872,66.8566665649414,37169700,24,0,26,6,2002
2002-06-25,67.19161882073992,67.586861172036,65.34267559203106,65.35607147216797,33355000,25,1,26,6,2002
2002-06-26,63.77509721112485,65.75132446682876,63.76840182598334,65.46326446533203,37913600,26,2,26,6,2002
2002-06-27,65.9858046686247,66.64901081746785,64.6928846366682,66.60881805419922,31616400,27,3,26,6,2002
2002-06-28,66.48149535808095,67.32557867100049,66.2403286972468,66.2939224243164,28184200,28,4,26,6,2002
2002-07-01,66.44136902618658,66.85671315964244,64.90728155461277,65.00106811523438,20270200,1,0,27,7,2002
2002-07-02,64.88713247797789,65.11489819426654,63.487025483860876,63.621009826660156,34213900,2,1,27,7,2002
2002-07-03,63.38649596988696,64.20377684722833,62.78357965793329,63.98271179199219,30565800,3,2,27,7,2002
2002-07-05,64.83355669886,66.67579975704038,64.75317118189483,66.5284194946289,19013500,5,4,27,7,2002
2002-07-08,66.30734839345907,66.78967678586977,65.3560772680004,65.6977310180664,19118600,8,0,28,7,2002
2002-07-09,65.46998001585041,65.87861837563035,63.647833086087836,64.04307556152344,28620400,9,1,28,7,2002
2002-07-10,64.31102353890101,64.35791678912555,61.65819443123905,61.711788177490234,50522500,10,2,28,7,2002
2002-07-11,61.47062528911988,62.535774230076115,60.50595823996611,62.2142219543457,59476500,11,3,28,7,2002
2002-07-12,62.522362724049884,62.897508655648174,61.30982871916829,61.53089904785156,39018600,12,4,28,7,2002
2002-07-15,61.39024403250333,61.899374509578415,58.87809413447646,61.85917663574219,77317200,15,0,29,7,2002
2002-07-16,61.04189542944225,61.88597412357767,60.20451212186037,60.666744232177734,53282400,16,1,29,7,2002
2002-07-17,61.93956315918162,62.5022873566812,60.12411690008461,60.787322998046875,48880600,17,2,29,7,2002
2002-07-18,60.760523569604196,61.02848721854359,58.784301241766464,58.81779861450195,32656700,18,3,29,7,2002
2002-07-19,58.12108242199336,58.650309107035596,56.47311324234581,56.747772216796875,77572600,19,4,29,7,2002
2002-07-22,56.33914202877083,57.551676406999896,54.563888579879354,55.06631851196289,78134000,22,0,30,7,2002
2002-07-23,55.30078193172349,55.76301392715003,53.42504174457492,53.55902099609375,74484100,23,1,30,7,2002
2002-07-24,52.33978852505481,57.02243823915259,52.03833267025013,56.75447463989258,107022800,24,2,30,7,2002
2002-07-25,56.45301681838776,57.51147028337852,54.66436774349859,56.27214431762695,87176600,25,3,30,7,2002
2002-07-26,56.707585023747725,57.56506450749091,56.13816553322897,57.343994140625,41206800,26,4,30,7,2002
2002-07-29,58.61682649981094,60.519358758076464,58.48284722648975,60.13751220703125,53492900,29,0,31,7,2002
2002-07-30,59.8360411130852,61.2294476905988,59.43409828406638,60.92129135131836,47532200,30,1,31,7,2002
2002-07-31,60.61979691096418,61.32990079799439,59.789114841716014,61.06863784790039,44669900,31,2,31,7,2002
2002-08-01,60.881118682481954,61.1959756473072,59.17285967455327,59.47431564331055,66571900,1,3,31,8,2002
2002-08-02,59.2867097029916,59.56137374923615,57.35738132888082,58.141170501708984,51772900,2,4,31,8,2002
2002-08-05,57.94021136592596,58.234971859466,55.97068974458203,56.118064880371094,47191300,5,0,32,8,2002
2002-08-06,57.09611522458216,58.884763788458145,57.01572462999987,58.00718307495117,64730000,6,1,32,8,2002
2002-08-07,58.864673636557434,59.2867128029989,57.45786619312607,59.01874923706055,43289400,7,2,32,8,2002
2002-08-08,59.23311261416922,61.02846166607905,58.81777398764683,60.927974700927734,48339800,8,3,32,8,2002
2002-08-09,60.35857892092885,61.59120962631229,59.85614901019251,61.15576934814453,41879200,9,4,32,8,2002
2002-08-12,60.28489904414144,61.142378753201456,59.99014358851595,60.70694351196289,25841700,12,0,33,8,2002
2002-08-13,60.39206757534943,61.403627747358684,59.387207898924245,59.60157775878906,49690500,13,1,33,8,2002
2002-08-14,59.63505580389478,62.05341792441478,58.965149512581306,61.77875900268555,57423600,14,2,33,8,2002
2002-08-15,62.194101281363245,62.96449458377061,61.7653616386457,62.6362419128418,45551500,15,3,33,8,2002
2002-08-16,62.1807172720956,63.024800840860706,61.6313941805775,62.44868087768555,36517300,16,4,33,8,2002
2002-08-19,62.60948269514256,64.14356972806647,62.368315862221074,63.90910339355469,33669900,19,0,34,8,2002
2002-08-20,63.52054678168717,63.90909385573852,62.71666086590963,63.232486724853516,30508300,20,1,34,8,2002
2002-08-21,63.681309939875185,64.16364343524923,62.68315069088116,64.14354705810547,39628900,21,2,34,8,2002
2002-08-22,63.96938808163247,65.08143563482123,63.688028499855456,64.7665786743164,38399800,22,3,34,8,2002
2002-08-23,64.31773591660814,64.4115224343828,63.071709196479816,63.373165130615234,33716400,23,4,34,8,2002
2002-08-26,63.58082231322648,64.06985114950504,62.63625178491066,63.81528854370117,33830100,26,0,35,8,2002
2002-08-27,64.1100395583317,64.47849011768194,62.636247542891034,63.07838821411133,35335700,27,1,35,8,2002
2002-08-28,62.48887315069054,62.62955289257627,61.497414461882336,61.69838333129883,38970600,28,2,35,8,2002
2002-08-29,61.14237244825691,62.334810476124,60.834216029026656,61.72519302368164,42965700,29,3,35,8,2002
2002-08-30,61.41703822372939,62.56257791378184,61.22946519064223,61.48402786254883,30366700,30,4,35,8,2002
2002-09-03,60.78061720500317,60.961489705848294,59.05225725923493,59.13934326171875,76586400,3,1,36,9,2002
2002-09-04,59.36042702742171,60.45907349422773,58.99197633569567,59.98344039916992,51099500,4,2,36,9,2002
2002-09-05,59.2800420881847,59.9097560178352,58.61683589032921,59.47431564331055,67250900,5,3,36,9,2002
2002-09-06,60.124099784427216,60.673422831500325,59.84943570540054,60.29157638549805,38622200,6,4,36,9,2002
2002-09-09,59.68866137483739,61.19595082930793,59.487692514162894,60.73371887207031,33998400,9,0,37,9,2002
2002-09-10,61.05527394232764,61.48401366494767,60.66672697152178,61.430419921875,41416600,10,1,37,9,2002
2002-09-11,61.94629628446708,62.522416668487715,61.02852192597271,61.04861831665039,27711200,11,2,37,9,2002
2002-09-12,60.79401820691738,60.85430734195075,59.61498127122362,59.92313766479492,43601700,12,3,37,9,2002
2002-09-13,59.41402803558537,60.22461454532626,59.11926744623136,60.070533752441406,41131000,13,4,37,9,2002
2002-09-16,59.829375037685665,60.21792221069336,59.259955276406565,60.21792221069336,28167600,16,0,38,9,2002
2002-09-17,60.88776740345133,61.088741285709226,58.78426257599209,58.83785629272461,47609700,17,1,38,9,2002
2002-09-18,58.28856135714094,59.28672053162711,57.7995274022294,58.24836349487305,54719400,18,2,38,9,2002
2002-09-19,57.60528838729454,58.14791640925579,56.74110794067383,56.74110794067383,48510500,19,3,38,9,2002
2002-09-20,57.143461080329814,57.33187487793093,56.55803322833934,56.75990295410156,46325600,20,4,38,9,2002
2002-09-23,56.288874174101295,56.56476436748314,55.642881745082434,56.29560470581055,46893800,23,0,39,9,2002
2002-09-24,55.47466567140332,56.28888562150016,55.07764636207945,55.387184143066406,69507000,24,1,39,9,2002
2002-09-25,56.100454662497654,57.042523650503234,55.205483990001404,56.75990295410156,59294400,25,2,39,9,2002
2002-09-26,57.21077486870955,57.850042101847585,56.82721658238396,57.68854522705078,53638000,26,3,39,9,2002
2002-09-27,57.197316103471366,57.62124730403686,55.68326950073242,55.68326950073242,64648300,27,4,39,9,2002
2002-09-30,55.178583798203405,55.71691349857215,54.43838431061576,55.03727340698242,73096400,30,0,40,9,2002
2002-10-01,55.46794640165939,57.715462320208076,54.82195371009042,57.681819915771484,67198100,1,1,40,10,2002
2002-10-02,56.98871205957018,57.55395362352293,55.582328414967286,55.952430725097656,56749100,2,2,40,10,2002
2002-10-03,55.94570030901554,56.92814764881567,55.14493629118227,55.387184143066406,55547000,3,3,40,10,2002
2002-10-04,55.71692066963803,55.79766654136101,53.55015079092309,54.37110137939453,68483700,4,4,40,10,2002
2002-10-07,53.873143504534205,54.640260074437464,52.85705365643879,53.247337341308594,53188000,7,0,41,10,2002
2002-10-08,53.70490092503393,54.71426508806888,52.62151631266509,54.08173370361328,79531000,8,1,41,10,2002
